Date,Time,IATA,Airport,City,State,Checkpoint,Total_pax_kcm_pax
2023-07-05,15:00,CAE,Columbia Metropolitan,West Columbia,SC,CAE-A,197.0
2023-07-05,15:00,CHA,Lovell Field,Chattanooga,TN,CHA-A,84.0
2023-07-05,15:00,CHO,Charlottesville-Albemarle,Charlottesville,VA,CHO - Checkpoint,89.0
2023-07-05,15:00,CHS,Charleston AFB/International,Charleston,SC,Checkpoint,619.0
2023-07-05,15:00,CID,The Eastern Iowa,Cedar Rapids,IA,CID Passenger,173.0
2023-07-05,15:00,CLE,Cleveland-Hopkins International,Cleveland,OH,Central,284.0
2023-07-05,15:00,CLE,Cleveland-Hopkins International,Cleveland,OH,FIS,153.0
2023-07-05,15:00,CLE,Cleveland-Hopkins International,Cleveland,OH,North,334.0
2023-07-05,15:00,CLE,Cleveland-Hopkins International,Cleveland,OH,South,303.0
2023-07-05,15:00,CLT,Charlotte/Douglas International,Charlotte,NC,A Checkpoint,336.0
2023-07-05,15:00,CLT,Charlotte/Douglas International,Charlotte,NC,C Checkpoint,752.0
2023-07-05,15:00,CLT,Charlotte/Douglas International,Charlotte,NC,D Checkpoint,305.0
2023-07-05,15:00,CLT,Charlotte/Douglas International,Charlotte,NC,E Checkpoint,896.0
2023-07-05,15:00,CMH,John Glenn Columbus International,Columbus,OH,A,146.0
2023-07-05,15:00,CMH,John Glenn Columbus International,Columbus,OH,B,414.0
2023-07-05,15:00,CMH,John Glenn Columbus International,Columbus,OH,C,66.0
2023-07-05,15:00,CMI,University Of Illinois/Willard,Savoy,IL,Checkpoint A,35.0
2023-07-05,15:00,COS,City Of Colorado Springs Municipal,Colorado Springs,CO,COS Checkpoint,206.0
2023-07-05,15:00,CPR,Casper/Natrona County International,Casper,WY,CPR 01,12.0
2023-07-05,15:00,CRP,Corpus Christi International,Corpus Christi,TX,CRP01,91.0
2023-07-05,15:00,CRW,West Virginia International Yeager,Charleston,WV,CRW01,46.0
2023-07-05,15:00,CVG,Cincinnati/Northern Kentucky International,Hebron,KY,T3-MCP,834.0
2023-07-05,15:00,CWA,Central Wisconsin,Mosinee,WI,Checkpoint,57.0
2023-07-05,15:00,DAL,Dallas Love Field,Dallas,TX,Checkpoint,780.0
2023-07-05,15:00,DAY,James M Cox Dayton International,Dayton,OH,Main,27.0
2023-07-05,15:00,DBQ,Dubuque Regional,Dubuque,IA,DBQ Passenger,94.0
2023-07-05,15:00,DCA,Ronald Reagan Washington National,Arlington,VA,Concourse A,495.0
2023-07-05,15:00,DCA,Ronald Reagan Washington National,Arlington,VA,North Checkpoint,846.0
2023-07-05,15:00,DCA,Ronald Reagan Washington National,Arlington,VA,South Checkpoint,862.0
2023-07-05,15:00,DEN,Denver International,Denver,CO,A Bridge,482.0
2023-07-05,15:00,DEN,Denver International,Denver,CO,North,
2023-07-05,15:00,DEN,Denver International,Denver,CO,South,
2023-07-05,15:00,DFW,Dallas-Fort Worth International,DFW Airport,TX,A12,139.0
2023-07-05,15:00,DFW,Dallas-Fort Worth International,DFW Airport,TX,A21,349.0
2023-07-05,15:00,DFW,Dallas-Fort Worth International,DFW Airport,TX,A35,190.0
2023-07-05,15:00,DFW,Dallas-Fort Worth International,DFW Airport,TX,B30,103.0
2023-07-05,15:00,DFW,Dallas-Fort Worth International,DFW Airport,TX,B9,177.0
2023-07-05,15:00,DFW,Dallas-Fort Worth International,DFW Airport,TX,C10,143.0
2023-07-05,15:00,DFW,Dallas-Fort Worth International,DFW Airport,TX,C21,340.0
2023-07-05,15:00,DFW,Dallas-Fort Worth International,DFW Airport,TX,C30,146.0
2023-07-05,15:00,DFW,Dallas-Fort Worth International,DFW Airport,TX,D18,296.0
2023-07-05,15:00,DFW,Dallas-Fort Worth International,DFW Airport,TX,D22,569.0
2023-07-05,15:00,DFW,Dallas-Fort Worth International,DFW Airport,TX,D30,479.0
2023-07-05,15:00,DFW,Dallas-Fort Worth International,DFW Airport,TX,E18,561.0
2023-07-05,15:00,DFW,Dallas-Fort Worth International,DFW Airport,TX,E33,462.0
2023-07-05,15:00,DFW,Dallas-Fort Worth International,DFW Airport,TX,E8,383.0
2023-07-05,15:00,DLG,Dillingham,Dillingham,AK,DLG-01,12.0
2023-07-05,15:00,DLH,Duluth International,Duluth,MN,Checkpoint 1,20.0
2023-07-05,15:00,DRO,Durango-La Plata County,Durango,CO,Checkpoint,41.0
2023-07-05,15:00,DSM,Des Moines International,Des Moines,IA,DSM Passenger (Alpha),188.0
2023-07-05,15:00,DTW,Detroit Metropolitan Wayne County,Detroit,MI,Blue-1,240.0
2023-07-05,15:00,DTW,Detroit Metropolitan Wayne County,Detroit,MI,Blue-2,303.0
2023-07-05,15:00,DTW,Detroit Metropolitan Wayne County,Detroit,MI,Red 1,474.0
2023-07-05,15:00,DTW,Detroit Metropolitan Wayne County,Detroit,MI,Red 2,367.0
2023-07-05,15:00,DTW,Detroit Metropolitan Wayne County,Detroit,MI,Red 3,261.0
2023-07-05,15:00,DTW,Detroit Metropolitan Wayne County,Detroit,MI,Red 5,367.0
2023-07-05,15:00,DTW,Detroit Metropolitan Wayne County,Detroit,MI,Red 6,86.0
2023-07-05,15:00,ECP,Northwest Florida Beaches International,West Bay,FL,Checkpoint 1,163.0
2023-07-05,15:00,ELM,Elmira/Corning Regional,Horseheads,NY,Main Checkpoint,11.0
2023-07-05,15:00,ELP,El Paso International,El Paso,TX,Consolidated Checkpoint,416.0
2023-07-05,15:00,EUG,Mahlon Sweet Field,Eugene,OR,EUGZ,163.0
2023-07-05,15:00,EVV,Evansville Regional,Evansville,IN,Main Checkpoint,43.0
2023-07-05,15:00,EWN,Coastal Carolina Regional,New Bern,NC,Terminal,2.0
2023-07-05,15:00,EWR,Newark Liberty International,Newark,NJ,CKPT-A1,
2023-07-05,15:00,EWR,Newark Liberty International,Newark,NJ,CKPT-B1,694.0
2023-07-05,15:00,EWR,Newark Liberty International,Newark,NJ,CKPT-B2,255.0
2023-07-05,15:00,EWR,Newark Liberty International,Newark,NJ,CKPT-B3,654.0
2023-07-05,15:00,EWR,Newark Liberty International,Newark,NJ,CKPT-C1,
2023-07-05,15:00,EYW,Key West International,Key West,FL,EYW Checkpoint,119.0
2023-07-05,15:00,FAI,Fairbanks International,Fairbanks,AK,ASAA-FAI,79.0
2023-07-05,15:00,FAR,Hector International,Fargo,ND,Gate,47.0
2023-07-05,15:00,FAT,Fresno Yosemite International,Fresno,CA,FAT 01,196.0
2023-07-05,15:00,FAY,Fayetteville Regional/Grannis Field,Fayetteville,NC,Terminal,42.0
2023-07-05,15:00,FLG,Flagstaff Pulliam,Flagstaff,AZ,FLG01,31.0
2023-07-05,15:00,FLL,Fort Lauderdale/Hollywood International,Fort Lauderdale,FL,T1 Checkpoint,764.0
2023-07-05,15:00,FLL,Fort Lauderdale/Hollywood International,Fort Lauderdale,FL,T2 Checkpoint,202.0
2023-07-05,15:00,FLL,Fort Lauderdale/Hollywood International,Fort Lauderdale,FL,T3E Checkpoint,211.0
2023-07-05,15:00,FLL,Fort Lauderdale/Hollywood International,Fort Lauderdale,FL,T3F Checkpoint,537.0
2023-07-05,15:00,FLL,Fort Lauderdale/Hollywood International,Fort Lauderdale,FL,T4 Checkpoint,497.0
2023-07-05,15:00,FNT,Bishop International,Flint,MI,AOO-01,22.0
2023-07-05,15:00,FSD,Joe Foss Field,Sioux Falls,SD,Gate,70.0
2023-07-05,15:00,FWA,Fort Wayne International,Ft. Wayne,IN,Gate,213.0
2023-07-05,15:00,GEG,Spokane International,Spokane,WA,GEG-A/B,288.0
2023-07-05,15:00,GEG,Spokane International,Spokane,WA,GEGC,76.0
2023-07-05,15:00,GFK,Grand Forks International,Grand Forks,ND,Gate,31.0
2023-07-05,15:00,GJT,Grand Junction Regional,Grand Junction,CO,GJTZ,54.0
2023-07-05,15:00,GNV,Gainesville Regional,Gainesville,FL,GNV A,166.0
2023-07-05,15:00,GPI,Glacier Park International,Kalispell,MT,Main Checkpoint,125.0
2023-07-05,15:00,GPT,Gulfport-Biloxi International,Gulfport,MS,GPT-A,149.0
2023-07-05,15:00,GRB,Green Bay/Austin Straubel International,Green Bay,WI,Concourse A,29.0
2023-07-05,15:00,GRB,Green Bay/Austin Straubel International,Green Bay,WI,Concourse B,41.0
2023-07-05,15:00,GRK,Robert Gray AAF,Killeen,TX,GRK01,32.0
2023-07-05,15:00,GRR,Gerald R Ford International,Grand Rapids,MI,Central Checkpoint,303.0
2023-07-05,15:00,GSN,Francisco C Ada/Saipan International,Saipan,MP,GSN01,10.0
2023-07-05,15:00,GSO,Piedmont Triad International,Greensboro,NC,North Concourse,30.0
2023-07-05,15:00,GSO,Piedmont Triad International,Greensboro,NC,South Concourse,48.0
2023-07-05,15:00,GSP,Greenville Spartanburg International,Greer,SC,Checkpoint,409.0
2023-07-05,15:00,GTF,Great Falls International,Great Falls,MT,GTF E/W,36.0
2023-07-05,15:00,GUM,Guam International,Tamuning,GU,GUM01,181.0
2023-07-05,15:00,HDN,Yampa Valley,Hayden,CO,HDN A,9.0
2023-07-05,15:00,HIB,Range Regional,Hibbing,MN,Gate,52.0
2023-07-05,15:00,HNL,Daniel K Inouye International,Honolulu,HI,HNL03,486.0
2023-07-05,15:00,HNL,Daniel K Inouye International,Honolulu,HI,HNL04,184.0
2023-07-05,15:00,HNL,Daniel K Inouye International,Honolulu,HI,Makai,432.0
2023-07-05,15:00,HOU,William P Hobby,Houston,TX,CENTRAL,878.0
2023-07-05,15:00,HPN,Westchester County,White Plains,NY,Main Terminal,74.0
2023-07-05,15:00,HRL,Valley International,Harlingen,TX,HRL01,173.0
2023-07-05,15:00,HSV,Huntsville International-Carl T Jones Field,Huntsville,AL,HSV-A,59.0
2023-07-05,15:00,HYA,Cape Cod Gateway,Hyannis,MA,Gate,44.0
2023-07-05,15:00,IAD,Washington Dulles International,Dulles,VA,East Mezzanine,
2023-07-05,15:00,IAD,Washington Dulles International,Dulles,VA,Employee Checkpoint,198.0
2023-07-05,15:00,IAD,Washington Dulles International,Dulles,VA,FIS Checkpoint,391.0
2023-07-05,15:00,IAD,Washington Dulles International,Dulles,VA,Passenger Screening Area:  PreCheck,926.0
2023-07-05,15:00,IAD,Washington Dulles International,Dulles,VA,West Mezzanine,632.0
2023-07-05,15:00,IAH,George Bush Intercontinental/Houston,Houston,TX,10/AN Terminal,416.0
2023-07-05,15:00,IAH,George Bush Intercontinental/Houston,Houston,TX,12/AS Terminal,442.0
2023-07-05,15:00,IAH,George Bush Intercontinental/Houston,Houston,TX,20/B Terminal,157.0
2023-07-05,15:00,IAH,George Bush Intercontinental/Houston,Houston,TX,30/CN Terminal,402.0
2023-07-05,15:00,IAH,George Bush Intercontinental/Houston,Houston,TX,31/CS Terminal,567.0
2023-07-05,15:00,IAH,George Bush Intercontinental/Houston,Houston,TX,40/D Terminal,398.0
2023-07-05,15:00,IAH,George Bush Intercontinental/Houston,Houston,TX,71/FIS Checkpoint,465.0
2023-07-05,15:00,ICT,Wichita Dwight D Eisenhower National,Wichita,KS,Wichita Main,310.0
2023-07-05,15:00,IDA,Idaho Falls Regional,Idaho Falls,ID,IDA-Ckpt,1.0
2023-07-05,15:00,ILM,Wilmington International,Wilmington,NC,Terminal,91.0
2023-07-05,15:00,IND,Indianapolis International,Indianapolis,IN,Checkpoint A,505.0
2023-07-05,15:00,IND,Indianapolis International,Indianapolis,IN,Checkpoint B,276.0
2023-07-05,15:00,IRK,Kirksville Regional,Kirksville,MO,Kirksville,4.0
2023-07-05,15:00,ISP,Long Island Mac Arthur,Ronkonkoma,NY,ISP East,233.0
2023-07-05,15:00,ITH,Ithaca Tompkins International,Ithaca,NY,0240,13.0
2023-07-05,15:00,ITO,Hilo International,Hilo,HI,ITO01,95.0
2023-07-05,15:00,JAC,Jackson Hole,Jackson,WY,JAC 01,67.0
2023-07-05,15:00,JAN,Jackson-Medgar Wiley Evers International,Jackson,MS,JAN-East,87.0
2023-07-05,15:00,JAN,Jackson-Medgar Wiley Evers International,Jackson,MS,JAN-West,12.0
2023-07-05,15:00,JAX,Jacksonville International,Jacksonville,FL,Main Checkpoint,470.0
2023-07-05,15:00,JFK,John F Kennedy International,Jamaica,NY,Terminal 1,
2023-07-05,15:00,JFK,John F Kennedy International,Jamaica,NY,Terminal 4 FIS CP,592.0
2023-07-05,15:00,JFK,John F Kennedy International,Jamaica,NY,Terminal 4 Main,
2023-07-05,15:00,JFK,John F Kennedy International,Jamaica,NY,Terminal 5,
2023-07-05,15:00,JFK,John F Kennedy International,Jamaica,NY,Terminal 7,503.0
2023-07-05,15:00,JFK,John F Kennedy International,Jamaica,NY,Terminal 8,
2023-07-05,15:00,JNU,Juneau International,Juneau,AK,JNU-01,35.0
2023-07-05,15:00,KOA,Ellison Onizuka Kona International at Keahole,Kailua-Kona,HI,KOA03,380.0
2023-07-05,15:00,KTN,Ketchikan International,Ketchikan,AK,KTN-01,58.0
2023-07-05,15:00,LAN,Capital Region International,Lansing,MI,Gate,18.0
2023-07-05,15:00,LAS,Harry Reid International,Las Vegas,NV,Term 1 - AB,726.0
2023-07-05,15:00,LAS,Harry Reid International,Las Vegas,NV,Term 1 - C,126.0
2023-07-05,15:00,LAS,Harry Reid International,Las Vegas,NV,Term 1 - CX,942.0
2023-07-05,15:00,LAS,Harry Reid International,Las Vegas,NV,Term 1 - D,512.0
2023-07-05,15:00,LAS,Harry Reid International,Las Vegas,NV,Terminal 3 - E Upper,
2023-07-05,15:00,LAX,Los Angeles International,Los Angeles,CA,Suites,7.0
2023-07-05,15:00,LAX,Los Angeles International,Los Angeles,CA,TBIT Main Checkpoint,
2023-07-05,15:00,LAX,Los Angeles International,Los Angeles,CA,Terminal 1 - Passenger,423.0
2023-07-05,15:00,LAX,Los Angeles International,Los Angeles,CA,Terminal 1.5 – Passenger,387.0
2023-07-05,15:00,LAX,Los Angeles International,Los Angeles,CA,Terminal 3 - Delta One,3.0
2023-07-05,15:00,LAX,Los Angeles International,Los Angeles,CA,Terminal 3 - Passenger,
2023-07-05,15:00,LAX,Los Angeles International,Los Angeles,CA,Terminal 4 - FIS,93.0
2023-07-05,15:00,LAX,Los Angeles International,Los Angeles,CA,Terminal 4 - Passenger,388.0
2023-07-05,15:00,LAX,Los Angeles International,Los Angeles,CA,Terminal 5 - Passenger,421.0
2023-07-05,15:00,LAX,Los Angeles International,Los Angeles,CA,Terminal 5A - Passenger,252.0
2023-07-05,15:00,LAX,Los Angeles International,Los Angeles,CA,Terminal 6 - Passenger,510.0
2023-07-05,15:00,LAX,Los Angeles International,Los Angeles,CA,Terminal 7 - Passenger,998.0
2023-07-05,15:00,LBB,Lubbock Preston Smith International,Lubbock,TX,LBBA,151.0
2023-07-05,15:00,LCH,Lake Charles Regional,Lake Charles,LA,LCH01,54.0
2023-07-05,15:00,LEX,Blue Grass,Lexington,KY,LEX-A,96.0
2023-07-05,15:00,LFT,Lafayette Regional/Paul Fournet Field,Lafayette,LA,LFT01,68.0
2023-07-05,15:00,LGA,LaGuardia,Flushing,NY,TA CHK,233.0
2023-07-05,15:00,LGA,LaGuardia,Flushing,NY,TB-CHK,
2023-07-05,15:00,LGA,LaGuardia,Flushing,NY,TC CHK West,
2023-07-05,15:00,LGB,Long Beach (Daugherty Field),Long Beach,CA,Checkpoint,211.0
2023-07-05,15:00,LIH,Lihue,Lihue,HI,LIH01,199.0
2023-07-05,15:00,LIT,Bill and Hillary Clinton National/Adams Field,Little Rock,AR,LITA,217.0
2023-07-05,15:00,LNK,Lincoln,Lincoln,NE,North Hold,16.0
2023-07-05,15:00,LRD,Laredo International,Laredo,TX,LRD 01,25.0
2023-07-05,15:00,LSE,La Crosse Regional,La Crosse,WI,Gate,10.0
2023-07-05,15:00,LWB,Greenbrier Valley,Lewisburg,WV,Main Terminal,7.0
2023-07-05,15:00,LYH,Lynchburg Regional/Preston Glenn Field,Lynchburg,VA,LYH - Checkpoint,55.0
2023-07-05,15:00,MAF,Midland International Air And Space Port,Midland,TX,MAFA,149.0
2023-07-05,15:00,MCI,Kansas City International,Kansas City,MO,Passenger Screening Checkpoint,853.0
2023-07-05,15:00,MCK,Mc Cook Ben Nelson Regional,McCook,NE,Gate 1,8.0
2023-07-05,15:00,MCO,Orlando International,Orlando,FL,EAST Checkpoint,
2023-07-05,15:00,MCO,Orlando International,Orlando,FL,EAST FIS,17.0
2023-07-05,15:00,MCO,Orlando International,Orlando,FL,SOUTH Checkpoint,515.0
2023-07-05,15:00,MCO,Orlando International,Orlando,FL,WEST Checkpoint,
2023-07-05,15:00,MDT,Harrisburg International,Middletown,PA,MDT Main Terminal,59.0
2023-07-05,15:00,MDW,Chicago Midway International,Chicago,IL,Main Checkpoint,836.0
2023-07-05,15:00,MEM,Memphis International,Memphis,TN,MEM-B,158.0
2023-07-05,15:00,MFE,Mc Allen Miller International,McAllen,TX,MFE01,145.0
2023-07-05,15:00,MFR,Rogue Valley International - Medford,Medford,OR,MFRZ,152.0
2023-07-05,15:00,MGM,Montgomery Regional (Dannelly Field),Montgomery,AL,MGM-A,3.0
2023-07-05,15:00,MGW,Morgantown Municipal (Walter L Bill Hart Field),Morgantown,WV,MGW-01,3.0
2023-07-05,15:00,MHT,Manchester Boston Regional,Manchester,NH,Checkpoint,69.0
2023-07-05,15:00,MIA,Miami International,Miami,FL,Central-E,383.0
2023-07-05,15:00,MIA,Miami International,Miami,FL,Central-FA-Upper,106.0
2023-07-05,15:00,MIA,Miami International,Miami,FL,Central-G,411.0
2023-07-05,15:00,MIA,Miami International,Miami,FL,North 1,226.0
2023-07-05,15:00,MIA,Miami International,Miami,FL,North 2,395.0
2023-07-05,15:00,MIA,Miami International,Miami,FL,North 3,407.0
2023-07-05,15:00,MIA,Miami International,Miami,FL,North 4,217.0
2023-07-05,15:00,MIA,Miami International,Miami,FL,North FIS,364.0
2023-07-05,15:00,MIA,Miami International,Miami,FL,South-H,373.0
2023-07-05,15:00,MIA,Miami International,Miami,FL,South-J1,601.0
2023-07-05,15:00,MIA,Miami International,Miami,FL,South-J2,437.0
2023-07-05,15:00,MKE,General Mitchell International,Milwaukee,WI,CONC C,270.0
2023-07-05,15:00,MKE,General Mitchell International,Milwaukee,WI,CONC D,141.0
2023-07-05,15:00,MLB,Melbourne Orlando International,Melbourne,FL,MLB A,222.0
2023-07-05,15:00,MLI,Quad Cities International,Moline,IL,Checkpoint A,99.0
2023-07-05,15:00,MOB,Mobile Regional,Mobile,AL,MOB-A,29.0
2023-07-05,15:00,MOT,Minot International,Minot,ND,Gate,28.0
2023-07-05,15:00,MRY,Monterey Regional,Monterey,CA,MRY02,118.0
2023-07-05,15:00,MSN,Dane County Regional/Truax Field,Madison,WI,Checkpoint Alpha,104.0
2023-07-05,15:00,MSN,Dane County Regional/Truax Field,Madison,WI,Checkpoint Bravo,49.0
2023-07-05,15:00,MSO,Missoula Montana,Missoula,MT,Main Security Screen,122.0
2023-07-05,15:00,MSP,Minneapolis-St Paul International/Wold-Chamberlain,St. Paul,MN,North CP,373.0
2023-07-05,15:00,MSP,Minneapolis-St Paul International/Wold-Chamberlain,St. Paul,MN,P-7,175.0
2023-07-05,15:00,MSP,Minneapolis-St Paul International/Wold-Chamberlain,St. Paul,MN,South CP,741.0
2023-07-05,15:00,MSP,Minneapolis-St Paul International/Wold-Chamberlain,St. Paul,MN,T2 CP1,344.0
2023-07-05,15:00,MSY,Louis Armstrong New Orleans International,Kenner,LA,MSY01,
2023-07-05,15:00,MTJ,Montrose Regional,Montrose,CO,MTJZ,35.0
2023-07-05,15:00,MVY,Martha's Vineyard,Vineyard Haven,MA,Gate 1,29.0
2023-07-05,15:00,MYR,Myrtle Beach International,Myrtle Beach,SC,Terminal,397.0
2023-07-05,15:00,OAJ,Albert J Ellis,Richlands,NC,Terminal,2.0
2023-07-05,15:00,OAK,Metropolitan Oakland International,Oakland,CA,TERM1,235.0
2023-07-05,15:00,OAK,Metropolitan Oakland International,Oakland,CA,TERM2,416.0
2023-07-05,15:00,OGG,Kahului,"Kahului, Maui",HI,OGG01,293.0
2023-07-05,15:00,OGG,Kahului,"Kahului, Maui",HI,OGG02,197.0
2023-07-05,15:00,OKC,Will Rogers World,Oklahoma City,OK,Main Checkpoint,388.0
2023-07-05,15:00,OMA,Eppley Airfield,Omaha,NE,Terminal A,273.0
2023-07-05,15:00,OMA,Eppley Airfield,Omaha,NE,Terminal B,275.0
2023-07-05,15:00,ONT,Ontario International,Ontario,CA,T2,236.0
2023-07-05,15:00,ONT,Ontario International,Ontario,CA,T4,194.0
2023-07-05,15:00,ORD,Chicago O'Hare International,Chicago,IL,1,699.0
2023-07-05,15:00,ORD,Chicago O'Hare International,Chicago,IL,10,830.0
2023-07-05,15:00,ORD,Chicago O'Hare International,Chicago,IL,10A,11.0
2023-07-05,15:00,ORD,Chicago O'Hare International,Chicago,IL,11,142.0
2023-07-05,15:00,ORD,Chicago O'Hare International,Chicago,IL,2,458.0
2023-07-05,15:00,ORD,Chicago O'Hare International,Chicago,IL,3A,152.0
2023-07-05,15:00,ORD,Chicago O'Hare International,Chicago,IL,4B,47.0
2023-07-05,15:00,ORD,Chicago O'Hare International,Chicago,IL,5,317.0
2023-07-05,15:00,ORD,Chicago O'Hare International,Chicago,IL,6,144.0
2023-07-05,15:00,ORD,Chicago O'Hare International,Chicago,IL,6A,65.0
2023-07-05,15:00,ORD,Chicago O'Hare International,Chicago,IL,7,581.0
2023-07-05,15:00,ORD,Chicago O'Hare International,Chicago,IL,7A,390.0
2023-07-05,15:00,ORD,Chicago O'Hare International,Chicago,IL,8,180.0
2023-07-05,15:00,ORD,Chicago O'Hare International,Chicago,IL,9,316.0
2023-07-05,15:00,ORF,Norfolk International,Norfolk,VA,Conc. A Checkpoint,248.0
2023-07-05,15:00,ORF,Norfolk International,Norfolk,VA,Conc. B Checkpoint,108.0
2023-07-05,15:00,ORH,Worcester Regional,Worcester,MA,Checkpoint 1,91.0
2023-07-05,15:00,OWB,Owensboro/Daviess County Regional,Owensboro,KY,OWB-A,5.0
2023-07-05,15:00,PAE,Snohomish County (Paine Field),Snohomish County,WA,PAE Main,35.0
2023-07-05,15:00,PBG,Plattsburgh International,Plattsburgh,NY,Checkpoint 1,12.0
2023-07-05,15:00,PBI,Palm Beach International,West Palm Beach,FL,PBI A/B,304.0
2023-07-05,15:00,PBI,Palm Beach International,West Palm Beach,FL,PBI C,227.0
2023-07-05,15:00,PDX,Portland International,Portland,OR,PDX A/B/C,443.0
2023-07-05,15:00,PDX,Portland International,Portland,OR,PDX D/E,494.0
2023-07-05,15:00,PGD,Punta Gorda,Punta Gorda,FL,Checkpoint 1,77.0
2023-07-05,15:00,PHF,Newport News/Williamsburg International,Newport News,VA,PHF Checkpoint,4.0
2023-07-05,15:00,PHL,Philadelphia International,Philadelphia,PA,A East,507.0
2023-07-05,15:00,PHL,Philadelphia International,Philadelphia,PA,A West Sec 7,214.0
2023-07-05,15:00,PHL,Philadelphia International,Philadelphia,PA,Checkpoint B,324.0
2023-07-05,15:00,PHL,Philadelphia International,Philadelphia,PA,Checkpoint C,72.0
2023-07-05,15:00,PHL,Philadelphia International,Philadelphia,PA,Checkpoint D\E,979.0
2023-07-05,15:00,PHL,Philadelphia International,Philadelphia,PA,Checkpoint F,37.0
2023-07-05,15:00,PHX,Phoenix Sky Harbor International,Phoenix,AZ,T-3 North,624.0
2023-07-05,15:00,PHX,Phoenix Sky Harbor International,Phoenix,AZ,T-4 A,928.0
2023-07-05,15:00,PHX,Phoenix Sky Harbor International,Phoenix,AZ,T-4 B,546.0
2023-07-05,15:00,PHX,Phoenix Sky Harbor International,Phoenix,AZ,T-4 C,531.0
2023-07-05,15:00,PHX,Phoenix Sky Harbor International,Phoenix,AZ,T-4 D,412.0
2023-07-05,15:00,PIA,General Downing - Peoria International,Peoria,IL,Checkpoint A,156.0
2023-07-05,15:00,PIE,St Pete-Clearwater International,Clearwater,FL,PIE A,170.0
2023-07-05,15:00,PIE,St Pete-Clearwater International,Clearwater,FL,PIE B,139.0
2023-07-05,15:00,PIR,Pierre Regional,Pierre,SD,Gate,47.0
2023-07-05,15:00,PIT,Pittsburgh International,Pittsburgh,PA,Main Checkpoint,796.0
2023-07-05,15:00,PLN,Pellston Regional/Emmet County,Pellston,MI,PLN1,10.0
2023-07-05,15:00,PNS,Pensacola International,Pensacola,FL,PNS-A,317.0
2023-07-05,15:00,PQI,Presque Isle International,Presque Isle,ME,gate 1,44.0
2023-07-05,15:00,PSC,Tri-Cities,Pasco,WA,PSC Main,25.0
